id,capitulo,seccion,afirmacion,tipo,tier_seccion,valor_ciep,fuente_oficial,valor_oficial,coincide,discrepancia,tipo_error,contrafactual_explicito,nota
V336,Cap. 8 Gasto en salud,Infografía (p.47),"Gasto en salud PPEF 2023 $892,849 mdp; +4.2 % vs PEF 2022; 2.8 % del PIB; 10.8 % del PPEF",b,restitucion,"892,849; +4.2; 2.8; 10.8",Tomo I funcional (ausente); DEC 2023 Anexo 1 y 22; PEF 2023 analíticos (parciales),"Parciales verificables: ramo 12 209,616.5 ✓; FASSA 125,564.3 ✓; Pemex 18,463.8 ✓; IMSS aprobado 398,520.6 (CIEP 396,750); ISSSTE aprobado 83,382.8 (CIEP 80,259); 892,849/31,401,700 = 2.84 ✓; 10.76 ✓; +4.2 base propia",no_verificable,,,no,Perímetro propio (nota 21); IMSS e ISSSTE del proyecto difieren del aprobado.
V337,Cap. 8 Gasto en salud,Infografía (p.47),"Distribución: IMSS 396,750 (+5.8 %); SSa 209,616 (+3.0 %); FASSA 125,564 (+1.8 %); ISSSTE 80,259 (+10.3 %); aportaciones SS 51,984 (−4.2 %); Pemex 18,464 (+7.6 %); Sedena 7,295 (−5.3 %); Semar 2,917 (−5.6 %)",a/b,restitucion,8 renglones,"DEC 2023 Anexo 1 (ramo 12 209,616.5; CGPE p.148 +3.0 %); Anexo 22 (FASSA 125,564.3; PPEF 2022 117,537.2 → +1.8 %); PEF 2023/2022 analíticos (Pemex 18,463.8 vs 16,360.6 → +7.6 %; IMSS 398,520.6 vs 357,752.2 → +6.2 %)","SSa ✓; FASSA ✓; Pemex ✓; IMSS +5.8 no reproducible con aprobado (+6.2); ISSSTE, aportaciones SS, Sedena y Semar no verificables",aprox,IMSS 0.4 pp con aprobado,,no,"Tres de ocho renglones verificados; PEF aprobado, no proyecto, para IMSS/ISSSTE/Pemex."
V338,Cap. 8 Gasto en salud,Infografía (p.47),"Gasto per cápita 2022→2023: Pemex 29,190→30,858 (+5.7 %); ISSSTE 5,240→5,682 (+8.4 %); IMSS 5,316→5,529 (+4.0 %); INSABI/IMSS-Bienestar 3,773→3,694 (−2.1 %)",b,restitucion,4 pares,"Poblaciones derechohabientes (informes institucionales), ausentes",,no_verificable,,,no,
V339,Cap. 8 Gasto en salud,Infografía (p.47),Programas seleccionados: IMSS-Bienestar −16.9 %; Atención a la salud +46.5 %; medicamentos gratuitos +0.6 %; salud materna +0.6 %; programas de infraestructura −100 %,b,restitucion,−16.9; +46.5; +0.6; +0.6; −100,Tomo IV ramos 12 y 19 y PEF 2022 analíticos (ausentes),"Cuadro 8.3 dice −17.0 para IMSS-Bienestar (24,855 → 20,628 = −17.0)",no_verificable,,,no,Inconsistencia interna menor (−16.9 vs −17.0).
V340,Cap. 8 Gasto en salud,Apertura (p.50),"Sector salud 892 mil 849 mdp, +4.2 % vs aprobado 2022; en términos del PIB el más alto desde 2016 salvo 2.9 % en 2020; 2.84 % del PIB",b,restitucion,"892,849; +4.2; 2.9 (2020); 2.84",CGPE 2023 p.125 (función salud % PIB: 2016 2.6; 2020 2.8; 2021 2.6; 2022 aprob. 2.8),2.84 ✓ aritmética; serie con perímetro propio no verificable (la función salud del CGPE da 2.8 en 2020),no_verificable,,,no,
V341,Cap. 8 Gasto en salud,Apertura (p.50),Brecha para ampliar la CUS de al menos tres puntos del PIB,c,restitucion,3 pp,CIEP 2018 (propia),,,,,na,Juicio con cifra propia.
V342,Cap. 8 Gasto en salud,Apertura (p.50),"Presupuesto vinculado al ODS 3 cae de 67.1 % (2022) a 65.6 % (2023); aumentos en IMSS, SSa y Pemex suman 19 mil 239 mdp (73.1 %, 92.9 %, 99.8 % de su presupuesto)",b,restitucion,"67.1; 65.6; 19,239",Tomo I vinculación ODS (ausente),,no_verificable,,,no,
V343,Cap. 8 Gasto en salud,8.1 Evolución (p.51),Aumento de 36 mil 168 mdp = 0.12 % del PIB; IMSS +21 mil 844 y ISSSTE +7 mil 523 mdp vs aprobado 2022,b,restitucion,"36,168; 0.12; 21,844; 7,523","PEF 2023/2022 analíticos (IMSS 398,520.6 − 357,752.2×1.0492 = +23,168; ISSSTE 83,382.8 − 73,897.6×1.0492 = +5,846)","36,168/31,401,700 = 0.115 ✓; IMSS/ISSSTE del proyecto no coinciden con aprobado",aprox,"IMSS 1,324 mdp; ISSSTE 1,677 (aprobado)",,no,"PEF aprobado, no proyecto: objeto distinto."
V344,Cap. 8 Gasto en salud,8.1 Evolución (p.51),SSa +3.0 % y FASSA +1.8 % real vs aprobado 2022,a/b,restitucion,+3.0; +1.8,"CGPE 2023 p.148 (Salud +3.0 %); DEC 2023/2022 Anexo 22 (125,564.3 / 117,537.2)","+3.0 ✓; 125,564.3/(117,537.2×1.0492) = +1.8 ✓",si,,,si,
V345,Cap. 8 Gasto en salud,8.1 Cuadro 8.1 (p.51),"Gasto por subsistema 2022 (pesos de 2023): IMSS 374,906; SSA 203,485; FASSA 123,317; ISSSTE 72,736; aportaciones 54,284; Pemex 17,165; Sedena 7,700; Semar 3,089; total 856,681",b,restitucion,cuadro 2022,PEF 2022 analíticos entidades; DEC 2022 Anexo 1 y 22; Tomo IV 2022 (ausente),"FASSA 117,537.2×1.0492 = 123,320 ✓; Pemex 16,360.6×1.0492 = 17,166 ✓; IMSS 357,752.2×1.0492 = 375,353 (dif. 447); ISSSTE 73,897.6×1.0492 = 77,533 (CIEP 72,736: no coincide); resto no verificable",no_verificable,,,no,"ISSSTE 2022 del CIEP (72,736) no reproduce con el PEF 2022 aprobado (gastos administrativos 20,133.1 vs 16,328 de CIEP)."
V346,Cap. 8 Gasto en salud,8.1 Vacunación (p.51),Programa de vacunación −17 mil 783 mdp vs aprobado 2022; más del doble del monto prepandemia,b,restitucion,"−17,783",Tomo IV ramo 12 2023 y PEF 2022 (ausentes),"Cuadro 8.3: 31,805 → 14,022",no_verificable,,,no,
V347,Cap. 8 Gasto en salud,8.1 Medicamentos (p.51),"Presupuesto para medicamentos −18 mil 497 mdp (−14.7 % real); Pemex +18.3 %, IMSS +6.9 %, SSa −17 mil 711 (−46.7 %)",b,restitucion,"−18,497; −14.7; +18.3; +6.9; −17,711; −46.7",Analíticos por partida del proyecto (ausentes); PEF 2023/2022 analíticos entidades (conceptos 2530+2540),"PEF aprobado: IMSS 59,972.7 → 66,484.7 = +5.7 % real; Pemex 2,601.4 → 3,276.7 = +20.1 %; SSa no disponible",no_verificable,,,no,Con el aprobado los signos coinciden pero no las magnitudes (perímetro de partidas no declarado).
V348,Cap. 8 Gasto en salud,8.1 Infraestructura (p.51),"Mantenimiento de infraestructura y proyectos de infraestructura social en salud, con 218 mdp aprobados en 2022, sin presupuesto en 2023",b,restitucion,218; 0,Tomo IV ramo 12 (ausente); PEF 2023/2022 analíticos (ISSSTE proyectos de infraestructura social 846.1 → 0; mantenimiento 55.9 → 0),Cuadro 8.3 (SSa): 187 + 42 = 229 en pesos de 2023 = 218 corrientes; ISSSTE también a cero en el aprobado,aprox,unidad (corrientes vs pesos 2023),,no,
V349,Cap. 8 Gasto en salud,8.2 Incidencia (p.51),"El gasto per cápita aumenta para afiliados a IMSS, ISSSTE y Pemex y se contrae para población sin seguridad social",b/c,mixta,,Ver per cápita (no verificable),,no_verificable,,,no,
V350,Cap. 8 Gasto en salud,8.2 Incidencia (p.51-52),"Pemex +$1,668 por beneficiario (+5.7 %); IMSS +4.0 %; ISSSTE +8.4 %; sin seguridad social −2.1 % ($3,773 → $3,694)",b,mixta,"1,668; 5.7; 4.0; 8.4; −2.1",Poblaciones derechohabientes (ausentes),"30,858 − 29,190 = 1,668 ✓ aritmética",no_verificable,,,no,
V351,Cap. 8 Gasto en salud,8.2 Cuadro 8.2 (p.52),"Gasto para población sin SS 2016-2023 (Seguro Popular, INSABI, IMSS-Bienestar): 2023 INSABI 232,781; IMSS-Bienestar 20,628; total 253,409 = 0.81 % del PIB; 2022 256,621 = 0.88 %; 2016 1.28 %",b,mixta,cuadro,Cuentas Públicas 2016-2021; Tomo IV ramos 12 y 19 (ausentes); CGPE p.149 (PIB),"253,409/31,401,700 = 0.81 ✓; 2022: 256,621 (pesos de 2023) / 29,058.3 = 0.88 → mezcla numerador 2023 con PIB 2022; en corrientes (244,586): 0.84 % (PIB revisado) o 0.87 % (PIB de aprobación); INSABI 2023 según nota 2 (8,901+79,416+81,914+882+125,564 = 296,677) no reproduce 232,781",no,0.01-0.04 pp en 2022; composición 2023,contrafactual,no,Mismo error de vintage que en cap. 7: cifra deflactada a 2023 dividida entre PIB de otro año.
V352,Cap. 8 Gasto en salud,8.2 Incidencia (p.52),La inversión en población sin SS pasó de 1.28 % del PIB (2016) a 0.81 % (2023),b/c,mixta,1.28; 0.81,Cuenta Pública 2016 (ausente),0.81 ✓ aritmética,no_verificable,,,no,
V353,Cap. 8 Gasto en salud,8.3 Implicaciones (p.52),"El incremento de 4.2 % está por debajo del compromiso gubernamental de 1 punto del PIB adicional; 2.84 % del PIB; se requiere al menos el doble, 3 puntos más (CIEP 2018)",c,juicio,4.2; 1 pp; 2.84; 3 pp,,2.84 ✓,,,,na,Juicio; el 'compromiso de 1 punto' no está en el paquete.
V354,Cap. 8 Gasto en salud,8.3 Implicaciones (p.52),La ILIF 2023 define que se utilizará el remanente del FONSABI; sustituye recursos de padecimientos costosos por primer nivel,a/c,juicio,,ILIF 2023 exposición PDF 65 y transitorio PDF 122 (Ejecutivo),Concentrar en Tesofe el remanente del patrimonio del Fondo de Salud para el Bienestar durante el 1S 2023,si,,,na,Restitución correcta; la implicación es juicio.
V355,Cap. 8 Gasto en salud,8.3 Implicaciones (p.52),Incremento de 4.2 % equivale a 0.12 % del PIB; el remanente del FONSABI no es recurrente; saldo al 2T 2022 de 37 mil 838 mdp,a/b,juicio,"0.12; 37,838",Informe trimestral 2T 2022 (ausente),"0.12 ✓ (36,168/31,401,700)",no_verificable,,,na,El saldo requiere el Informe trimestral.
V356,Cap. 8 Gasto en salud,8.3 Cuadro 8.3 (p.53),"Programas 2023 de IMSS, ISSSTE y Pemex que coinciden con el PEF aprobado: IMSS Atención a la salud 281,508; Prevención 7,471; Adquisiciones 7,553; Recaudación 6,235; Investigación 946; Operaciones ajenas −9,224; ISSSTE Atención a la salud 28,726; Prevención 8,189; Adquisiciones 1,000; Fortalecimiento 8,000; Claves de medicamentos 15,001; Investigación 133; Pemex servicios médicos 18,426 y adquisiciones 37",a,juicio,13 renglones,PEF 2023 analítico entidades (Hoja1),"281,507.9; 7,470.5; 7,553.2; 6,235.0; 945.7; −9,223.5; 28,726.1; 8,189.2; 1,000.0; 8,000.0; 15,000.6; 132.5; 18,426.4; 37.4",si,,,na,"PEF aprobado, no proyecto: objeto distinto."
V357,Cap. 8 Gasto en salud,8.3 Cuadro 8.3 (p.53),"Programas 2023 que no coinciden con el aprobado: IMSS Actividades de apoyo administrativo 94,515 (aprobado 95,728.4); IMSS Proyectos de infraestructura social 6,400 (6,951.3); ISSSTE Gastos administrativos 19,211 (22,334.4); ramo 12 (28 PPs), ramo 19, Sedena y Semar; columnas 2022",a/b,juicio,,PPEF 2023 Tomo IV/analíticos y PEF 2022 analíticos (ausentes),Aprobado 2023 difiere en tres renglones (la Cámara reasignó); resto sin fuente en carpeta,no_verificable,,,no,"Total 892,849 = suma de renglones ✓."
V358,Cap. 9 Gasto en inversión,Infografía (p.54),"Gasto en inversión PPEF 2023 $1,190,133.3 mdp; +15.6 % vs PEF 2022; 3.8 % del PIB; 14.3 % del PPEF",a/b,restitucion,"1,190,133.3; +15.6; 3.8; 14.3","CGPE 2023 p.80 (gasto de inversión 1,190.1, +15.6 % real); p.134","1,190.1 ✓; +15.6 ✓; 1,190,133.3/31,401,700 = 3.79 ✓; /8,299,647.8 = 14.34 ✓",si,,,no,Real no declarado en la lámina.
V359,Cap. 9 Gasto en inversión,Infografía (p.54),"'1,190,133 mdp, esto es, 14.3 % más respecto del aprobado en el PEF 2022'",b,restitucion,+14.3,CGPE 2023 p.80,La variación real es +15.6 %; 14.3 % es la participación en el PPEF,no,1.3 pp,transcripcion,no,Confunde participación con variación en el texto de la lámina.
V360,Cap. 9 Gasto en inversión,Infografía (p.54),Por tipo de gasto: obra pública 69.2 %; capital diferente de obra pública 30.4 %; otros 0.4 %,b,restitucion,69.2; 30.4; 0.4,Tomo I por tipo de gasto (ausente),,no_verificable,,,na,
V361,Cap. 9 Gasto en inversión,Infografía (p.54),Por función: combustibles y energía 47.7 %; vivienda y servicios a la comunidad 21.3 %; comunicaciones y transportes 17.3 %; otras 9.3 %; salud 2.6 %; educación 1.7 %,b,restitucion,47.7; 21.3; 17.3; 9.3; 2.6; 1.7,Tomo I funcional por tipo de gasto (ausente),,no_verificable,,,na,
V362,Cap. 9 Gasto en inversión,Infografía (p.54),Energía redujo su participación 7.4 % vs año anterior; comunicaciones +4.4 % y vivienda +0.73 %,b,restitucion,−7.4; +4.4; +0.73,Tomo I 2023 y PEF 2022 (ausentes),,no_verificable,,,no,"El texto 9.1 presenta el −7.4 % como variación del monto, no de la participación."
V363,Cap. 9 Gasto en inversión,Infografía (p.54),"Proyectos: Tren Maya $143,073; Refinería Dos Bocas $47,200; Tren Interurbano de Toluca $7,000; Istmo de Tehuantepec $6,800 (mdp)",a,restitucion,"143,073; 47,200; 7,000; 6,800","CGPE 2023 p.77 (Tren Maya 143,073.3; Tren Interurbano 7,000.0; Istmo 7,682.2); Dos Bocas no listado (Pemex)","Tren Maya ✓; Toluca ✓; Istmo 7,682.2 (CIEP 6,800); Dos Bocas no verificable",no,Istmo −882.2 mdp,perimetro,na,CIEP parece tomar sólo una parte del programa del Istmo (¿CIIT?).
V364,Cap. 9 Gasto en inversión,Apertura (p.56),Inversión 1 bn 190 mil 133.3 mdp = 3.8 % del PIB y 14.3 % del gasto neto; obra pública 69.2 %; combustibles y energía 47.7 %; 69.7 % a infraestructura,a/b,restitucion,"1,190,133.3; 3.8; 14.3; 69.2; 47.7; 69.7",CGPE 2023 p.80; Tomo I (ausente),"1,190.1, 3.8, 14.3 ✓; composición no verificable",aprox,composición no verificable,,na,
V365,Cap. 9 Gasto en inversión,Apertura (p.56),La inversión 2023 es menor a la observada en 2016 y está por debajo de la ejercida en 2021,a/b,restitucion,,CGPE 2023 p.123 (gasto de capital % PIB: 2016 5.9; 2021 4.5; inversión física: 2016 3.7; 2021 2.6; 2022 aprob. 3.1) y p.80 (2023: inversión 3.8; física 3.5),Vs 2016: cierto en ambos perímetros (5.9 > 3.8; 3.7 > 3.5); vs 2021: cierto para gasto de capital (4.5 > 3.8) pero falso para inversión física (2.6 < 3.5),aprox,depende del perímetro,,no,
V366,Cap. 9 Gasto en inversión,9.1 Evolución (p.56),Crecimiento real de la inversión 15.6 % vs aprobado 2022; obra pública +24.8 %,a/b,restitucion,+15.6; +24.8,"CGPE 2023 p.76, p.80 (inversión física +21.7 %)",+15.6 ✓; obra pública no verificable (inversión física oficial +21.7 %),aprox,obra pública no verificable,,si,Declara real y base.
V367,Cap. 9 Gasto en inversión,9.1 Evolución (p.56),Para alcanzar el nivel de 2016 se requeriría un aumento de 41.5 % sobre el aprobado 2022,b,restitucion,+41.5,Cuenta Pública 2016 (ausente); CGPE p.123 (% PIB),Con % PIB: gasto de capital 2016 5.9 vs 2023 3.8 → +55 %; inversión física 3.7 vs 3.5 → +6 %,no_verificable,,,no,
V368,Cap. 9 Gasto en inversión,9.1 Por función (p.57),47.7 % a combustibles y energía; 21.3 vivienda; 17.3 comunicaciones; 2.6 salud; 1.7 educación; 9.3 resto; energía −7.4 % vs 2022; educación −0.1 %,b,restitucion,,Tomo I funcional (ausente),,no_verificable,,,no,
V369,Cap. 9 Gasto en inversión,9.1 Tren Maya (p.57),Tren Maya 143 mil 073 mdp; +116.7 % real vs 2022; 107 mil 544 mdp de obra pública; 50 km de vías y cinco estaciones (SHCP 2022f),a/b,restitucion,"143,073; +116.7; 107,544; 50 km","CGPE 2023 p.77 (143,073.3); CGPE 2022 p.49 (PPEF 2022 63,231.6); PEF 2022 y EM (ausentes)","143,073.3 ✓; con base PPEF 2022: 143,073.3/(63,231.6×1.0492) = +115.7 %; obra pública y metas físicas no verificables",aprox,1.0 pp (base PPEF),deflactor,no,"El PEF 2022 aprobado pudo diferir del proyecto; la EM no está en carpeta. [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V370,Cap. 9 Gasto en inversión,9.1 Dos Bocas (p.57),"Inversión en Dos Bocas '47.2 mdp', +0 % vs 2022; cierre 2022 estimado 153.6 mdp",a,restitucion,47.2; 0; 153.6,"Pemex Tomo/analítico por proyecto (ausente); lámina p.54 ($47,200 mdp)","Unidad incorrecta: la lámina dice 47,200 mdp (47.2 mmp)",no,"factor 1,000",transcripcion,no,Error de unidad (mdp por miles de mdp) en el texto; el nivel y el cierre no son verificables.
V371,Cap. 9 Gasto en inversión,9.1 Tren Interurbano (p.57),7 mil mdp para 16 km adicionales; equivale a 6.6 % del costo total,a/b,restitucion,"7,000; 16 km; 6.6","CGPE 2023 p.77 (7,000.0); costo total (ausente)","7,000.0 ✓",aprox,6.6 % no verificable,,na,
V372,Cap. 9 Gasto en inversión,9.1 Istmo (p.58),Corredor Interoceánico 6 mil 800 mdp; −33 % real vs aprobado 2022,a/b,restitucion,"6,800; −33","CGPE 2023 p.77 (7,682.2); CGPE 2022 p.49 (PPEF 2022 10,000.0)","7,682.2/(10,000×1.0492) = −26.8 %; con 6,800: −35.2 %",no,882 mdp; 6-8 pp,perimetro,no,Ni el nivel ni la variación reproducen con los programas prioritarios del CGPE.
V373,Cap. 9 Gasto en inversión,9.2 Incidencia (p.58),Inversión per cápita 9 mil 069 pesos,b,mixta,"9,069",CONAPO (ausente),"Población implícita 1,190,133.3/9,069 = 131.2 M (consistente con cap. 3)",no_verificable,,,na,
V374,Cap. 9 Gasto en inversión,9.2 ODS (p.58),Inversión vinculada a los ODS: 1 bn 134 mil 780 mdp (95 %); 13 metas; 3.8 % del PIB por debajo del 4 % recomendado (CEPAL 2022),b/c,mixta,"1,134,780; 95; 4",Tomo I vinculación ODS (ausente); CEPAL (externa),"1,134,780/1,190,133.3 = 95.3 % ✓ aritmética",no_verificable,,,na,
V375,Cap. 9 Gasto en inversión,9.3 Implicaciones (p.58),"3.8 % del PIB, 14.3 % del PPEF, +15.6 % real; por debajo de 2016 (mayor inversión en diez años) y del 4 % de CEPAL",a/c,juicio,3.8; 14.3; 15.6,"CGPE 2023 p.80, p.123",Cifras ✓; 2016 gasto de capital 5.9 % del PIB (máximo de la serie 2016-2022),si,,,no,
V376,Cap. 9 Gasto en inversión,9.3 Implicaciones (p.58),Sería deseable acompañar la inversión con fortalecimiento de ingresos para sostenibilidad fiscal,c,juicio,,,,,,,na,Juicio.
V377,Cap. 10 Economía de los cuidados,Infografía (p.59),"Presupuesto para cuidados PPEF 2023 $39,242.0 mdp; −2.7 % vs PEF 2022; 0.1 % del PIB; 0.5 % del PPEF",b,restitucion,"39,242.0; −2.7; 0.1; 0.5",Cuadro 10.1 del CIEP (13 PPs con ponderadores); Tomo I y PEF 2022 (ausentes),"Suma del cuadro 10.1 = 39,242.0 ✓; 39,242/31,401,700 = 0.12 ✓; /8,299,647.8 = 0.47 ✓; −2.7 = 39,242.3/40,322.5 (base propia)",no_verificable,,,no,"Perímetro y ponderadores propios (nota 23, 25)."
V378,Cap. 10 Economía de los cuidados,Infografía (p.59),Por subfunciones: familia e hijos 44.0 %; otros grupos vulnerables 39.7 %; educación básica 16.2 %; otros 0.0 %,b,restitucion,44.0; 39.7; 16.2,Tomo I funcional (ausente),,no_verificable,,,na,
V379,Cap. 10 Economía de los cuidados,Infografía (p.59),Por ramos: IMSS 37.3 %; aportaciones 27.5 %; SEP 16.3 %; Bienestar 9.4 %; ISSSTE 6.7 %; salud 2.8 %,b,restitucion,37.3; 27.5; 16.3; 9.4; 6.7; 2.8,Cuadro 10.1 del CIEP,"14,638.6/39,242 = 37.3; 10,788.5 = 27.5; (5,562.4+826.5) = 16.3; (2,926.4+443.7+318.7) = 9.4; (2,626.9+0.34) = 6.7; (28.2+99.24+982.5) = 2.8",si,,,na,Aritmética sobre el cuadro propio; el texto 10.1 redondea 43.9 / 27.4 / 16.2 (inconsistencia de 0.1).
V380,Cap. 10 Economía de los cuidados,Infografía (p.59),Por población atendida: primera infancia 53.6 %; niñez 30.0 %; adolescencia 14.4 %; mujeres e hijos 1.1 %; adultos mayores 0.8 %; discapacidad 0.1 %,b,restitucion,53.6; 30.0; 14.4; 1.1; 0.8; 0.1,Ponderadores CIEP (ausentes),Texto 10.1: 53.5 / 30.0 / 14.4 / 1.13 / 0.81 / 0.07,no_verificable,,,na,
V381,Cap. 10 Economía de los cuidados,Apertura (p.61),Más de 44 millones de mexicanos serán población potencial de cuidados en 2023 (CONAPO 2018); 2.4 millones de mujeres salieron del mercado laboral (INEGI 2021),a,restitucion,44 M; 2.4 M,CONAPO / ENOE (ausentes),,no_verificable,,,na,
V382,Cap. 10 Economía de los cuidados,Apertura (p.61),El presupuesto de cuidados equivale a 0.5 % del gasto neto y 0.1 % del PIB,b,restitucion,0.5; 0.1,DEC 2023 art. 2; CGPE p.134,"39,242/8,299,647.8 = 0.47; /31,401,700 = 0.12",si,,,na,
V383,Cap. 10 Economía de los cuidados,10.1 Evolución (p.61),13 PPs; distribución: primera infancia 53.5 %; niñez 30.0 %; adolescencia 14.4 %; discapacidad 0.07 %; mujeres e hijos 1.13 %; adultos mayores 0.81 %,b,restitucion,,Ponderadores CIEP (ausentes),,no_verificable,,,na,
V384,Cap. 10 Economía de los cuidados,10.1 Evolución (p.61),"Decremento de −2.7 % real vs aprobado 2022 por PPs de discapacidad, niñez y primera infancia",b,restitucion,−2.7,PEF 2022 analíticos (ausente); PEF 2022/2023 analíticos IMSS/ISSSTE,"Guarderías IMSS 14,638.6/(14,450.3×1.0492) = −3.5 (CIEP −3.4); EBDI ISSSTE 2,626.9/(2,637.0×1.0492) = −5.1 ✓; resto no verificable",aprox,componentes verificados; total no,deflactor,si," [Remarcado ex post 2026-09-06, corrida 2024, instrucción v3 §2.10: tipo_error=deflactor.]"
V385,Cap. 10 Economía de los cuidados,10.1 Avances SNC (p.61-62),"La EM prevé: INEGI (con reducción presupuestal) levantará la Encuesta Nacional para un SNC; transformación del PP Fortalecimiento a la Transversalidad hacia el Programa para el Adelanto, Bienestar e Igualdad de las Mujeres",a,restitucion,,"EM PPEF 2023 (SHCP 2022f), ausente; DEC 2023 Anexo 1 (INEGI 9,875.4, −15.4 %)",INEGI −15.4 % ✓ (CGPE p.148),aprox,EM no verificable,,na,
V386,Cap. 10 Economía de los cuidados,10.1 Avances SNC (p.62),"INMUJERES con asignación de 926.7 mdp para 2023, 1 % más que en 2022",b,restitucion,926.7; +1,Tomo III por UR (ausente),,no_verificable,,,no,
V387,Cap. 10 Economía de los cuidados,10.1 Programas (p.62),"Servicios de Asistencia Social Integral del DIF con el mayor incremento real, 47.6 %",b,restitucion,+47.6,"Cuadro 8.3 del propio CIEP (SSa: 3,046 → 3,064, +0.6 %); ponderador 0.71 (nota 25)",El PP completo crece 0.6 % (cuadro 8.3); el 47.6 % resulta de aplicar ponderadores distintos a 2022 (ejercido en anexo NNA) y 2023 (0.71 del anexo),no_verificable,,,no,Cambio de método entre años declarado en nota 25; el resultado no es comparable.
V388,Cap. 10 Economía de los cuidados,10.1 Programas (p.62),FAM asistencia social y los centros de atención infantil de IMSS e ISSSTE con los mayores recortes reales,b,restitucion,FAM AS −6.3 %,"DEC 2023 Anexo 22 (FAM AS 16,637.4); DEC 2022 Anexo 22 (13,962.8)","FAM asistencia social crece +13.6 % real (16,637.4/(13,962.8×1.0492)); el −6.3 % del CIEP corresponde a una fracción ponderada (10,788.5 = 65 % del fondo)",no,19.9 pp,perimetro,no,El fondo completo aumenta; la fracción ponderada del CIEP cae. Guarderías IMSS (−3.5) y EBDI (−5.1) sí reproducen.
V389,Cap. 10 Economía de los cuidados,10.1 ¿Quiénes gastan? (p.62),IMSS e ISSSTE concentran 43.9 %; aportaciones 27.4 %; SEP 16.2 %; Bienestar 9.4 %; SSa 2.8 %,b,restitucion,43.9; 27.4; 16.2; 9.4; 2.8,Cuadro 10.1 del CIEP,37.3+6.7 = 44.0; 27.5; 16.3; 9.4; 2.8,aprox,0.1 pp,,na,
V390,Cap. 10 Economía de los cuidados,10.2 Cuadro 10.1 (p.63),"PPs 2023 verificables: Servicios de guardería (IMSS) 14,638.6; EBDI (ISSSTE) 2,626.90; Atención a personas con discapacidad (ISSSTE) 0.34; PABNNHMT 2,926.4",a,mixta,"14,638.6; 2,626.9; 0.34; 2,926.4","PEF 2023 analítico entidades (14,638.6; 2,626.9; 0.3); CGPE 2023 p.77 (Niñas y Niños 2,926.5)","Coinciden (PABNNHMT: 2,926.5 vs 2,926.4)",si,,,na,"PEF aprobado, no proyecto: objeto distinto; DEC 2023 Anexo 19 muestra 2,646.9 para el PP (parcial)."
V391,Cap. 10 Economía de los cuidados,10.2 Cuadro 10.1 (p.63),"PPs 2023 no verificables: FAM AS 10,788.5 (ponderado); PAREMVVGH 443.7; Servicios a grupos con necesidades especiales 318.7; Educación inicial y básica comunitaria 5,562.4; Expansión de la educación inicial 826.5; Programa de atención a personas con discapacidad 28.2; Protección y restitución de derechos NNA 99.24; Servicios de asistencia social integral 982.5 (ponderado); columna PEF 2022 completa",a/b,mixta,,Tomo I/IV PPEF 2023 y PEF 2022 analíticos (ausentes),"FAM AS completo 16,637.4 (Anexo 22)",no_verificable,,,no,
V392,Cap. 10 Economía de los cuidados,10.2 Incidencia (p.63),43.9 % del gasto lo ejecutan instituciones de seguridad social formal; la población sin SS no accede,b/c,mixta,43.9,Cuadro 10.1,44.0 %,aprox,0.1 pp,,na,
V393,Cap. 10 Economía de los cuidados,10.2 Incidencia (p.63),"En 2020, 52 % de la primera infancia y niñez, 36 % de personas con discapacidad y 25 % de adultos mayores estaban en los tres primeros deciles (INEGI 2021)",a,mixta,52; 36; 25,ENIGH 2020 (ausente),,no_verificable,,,na,
V394,Cap. 10 Economía de los cuidados,10.2 Presupuesto intergeneracional (p.63),"Cuidado de la primera infancia 21 mil 078 mdp en 2023, 3 % menos real que el PEF 2022",b,mixta,"21,078; −3",Ponderadores CIEP y PEF 2022 (ausentes),"53.6 %×39,242 = 21,034 (53.7 % → 21,078)",no_verificable,,,si,
V395,Cap. 10 Economía de los cuidados,10.2 Presupuesto intergeneracional (p.63),"Presupuesto asignado al PAM equivalente a 314 mil 421 mdp, catorce veces lo destinado a primera infancia",b,mixta,"314,421; 14×","CGPE 2023 p.77 (PAM 335,499.4)","335,499.4 mdp; 335,499.4/21,078 = 15.9 veces (314,421/21,078 = 14.9)",no,"21,078 mdp",transcripcion,na,"No se identifica de dónde sale 314,421; el propio cap. 5 usa 335,499.4."
V396,Cap. 10 Economía de los cuidados,10.2 ODS (p.63),"Meta 5.4 del ODS 5; los ODS 1, 4 y 10 son los más vinculados a cuidados",a/c,mixta,,,,,,,na,Juicio/clasificación propia.
V397,Cap. 10 Economía de los cuidados,10.3 Implicaciones (p.64),"Reconocer, reducir, redistribuir y remunerar el trabajo de cuidados potenciaría el desarrollo y reduciría desigualdades; aumentaría la participación laboral femenina",c,juicio,,,,,,,na,Juicio.
V398,Cap. 10 Economía de los cuidados,10.3 Implicaciones (p.64),"La propuesta de reforma para un SNC en el Senado debe tener perspectiva intergeneracional; un SNC mejoraría nutrición, enseñanza y rompería ciclos de pobreza",c,juicio,,,,,,,na,Juicio.
